mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__max_features,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,param_clf__strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5512470722198486,0.020826328398158803,0.0720594882965088,0.003960737996847395,,sqrt,1,2,200,none,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200, 'clf__strategy': 'none'}",0.6316671854001678,0.634521967522883,0.653713808181752,0.6494958065646378,0.6384973584758381,0.6415792252290557,0.008572883832925017,1
0.5287248611450195,0.02094446288206681,0.06818709373474122,0.0008546017253012938,,sqrt,1,2,200,undersample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200, 'clf__strategy': 'undersample'}",0.6044528464797261,0.6022701247469495,0.6198279140472209,0.6375501360259181,0.6208008720568515,0.6169803786713333,0.01279961076270541,53
0.5740108966827393,0.020391460234517912,0.07090888023376465,0.003953732773191963,,sqrt,1,2,200,oversample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200, 'clf__strategy': 'oversample'}",0.6290806227072862,0.6182650079902084,0.626234495701965,0.6362567504337628,0.6366787538466265,0.6293031261359697,0.006841912418573155,24
1.1767603397369384,0.033029793007161384,0.1395479202270508,0.005264214170143865,,sqrt,1,2,500,none,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 500, 'clf__strategy': 'none'}",0.638118066929529,0.6228414768171714,0.6523891214016386,0.6460229678355065,0.6443302127440363,0.6407403691455763,0.010037261285823867,3
1.1290957450866699,0.01243636430539019,0.1310215950012207,0.011880461996365502,,sqrt,1,2,500,undersample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 500, 'clf__strategy': 'undersample'}",0.6079437656959064,0.6025551575049932,0.61833930094578,0.6397320410826065,0.6175934218012508,0.6172327374061074,0.012722339322735149,50
1.2219696521759034,0.024972605012456177,0.15720586776733397,0.025006702214892075,,sqrt,1,2,500,oversample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 500, 'clf__strategy': 'oversample'}",0.625848242645197,0.6196926695318794,0.6329040962639868,0.648305286142303,0.632244482243486,0.6317989553653705,0.00954831843711392,15
0.5478540897369385,0.013101074745110419,0.0678016185760498,0.004436536363961342,,sqrt,1,10,200,none,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200, 'clf__strategy': 'none'}",0.6234901600832634,0.6175534508052302,0.6550204103590873,0.637472332264429,0.6340877265986681,0.6335248160221355,0.012913087588973077,11
0.5378122329711914,0.017023473632375875,0.06763639450073242,0.004237091689650813,,sqrt,1,10,200,undersample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200, 'clf__strategy': 'undersample'}",0.6168217456581102,0.5950806728031643,0.6124548942156225,0.6357238363470361,0.6202523034753534,0.6160666904998574,0.013099243171226552,60
0.5718316555023193,0.016349929830215208,0.0692657470703125,0.004931183723259499,,sqrt,1,10,200,oversample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200, 'clf__strategy': 'oversample'}",0.6251959149356577,0.6174923849202474,0.6262596873860746,0.6410314964323516,0.6256658781539444,0.6271290723656551,0.007652150090579746,30
1.156056022644043,0.02278582832555894,0.12677416801452637,0.011100186422591135,,sqrt,1,10,500,none,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 500, 'clf__strategy': 'none'}",0.6230685565565097,0.6234462561079045,0.6535198967030031,0.6488066876396711,0.6365835483028083,0.6370849890619794,0.012571644811425066,6
1.1423002243041993,0.0322329010315598,0.13610830307006835,0.020307014634656742,,sqrt,1,10,500,undersample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 500, 'clf__strategy': 'undersample'}",0.6091762235649575,0.5900453812664335,0.6121273475561619,0.6347349745883459,0.611406608890082,0.6114981071731961,0.014184265331595511,83
1.238062572479248,0.015344694719581902,0.14349794387817383,0.012731299564806849,,sqrt,1,10,500,oversample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 500, 'clf__strategy': 'oversample'}",0.6223536149174874,0.6112607881561313,0.6308272653717476,0.6478807401223816,0.6289080531687445,0.6282460923472984,0.011965298895474074,26
0.5398333072662354,0.022527029781352945,0.0686112403869629,0.0009122959943206852,,sqrt,2,2,200,none,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 200, 'clf__strategy': 'none'}",0.6147042397910523,0.6216192028772533,0.6407264243229269,0.6378928232725247,0.6438836108457178,0.631765260221895,0.011478020827733007,16
0.5275447845458985,0.018665669310489394,0.06323757171630859,0.005883088088825427,,sqrt,2,2,200,undersample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 200, 'clf__strategy': 'undersample'}",0.6025655655161684,0.5917839707085087,0.5980672666429693,0.6244141176590184,0.6055434209222805,0.604474868289789,0.010995245768066748,94
0.5712718963623047,0.016539477990349966,0.06763210296630859,0.0011240587081084495,,sqrt,2,2,200,oversample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 200, 'clf__strategy': 'oversample'}",0.618842743200109,0.6101924237700072,0.632754908549535,0.6434835294787986,0.6273806203102638,0.6265308450617426,0.011427208878448412,32
1.175509786605835,0.016431071201102532,0.14645919799804688,0.014342336137023591,,sqrt,2,2,500,none,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 500, 'clf__strategy': 'none'}",0.6178108270898144,0.6144987005792533,0.6447875021502386,0.642043392721432,0.6381309873651616,0.6314542819811799,0.012713127256347998,17
1.1177463054656982,0.01729889904615447,0.12651619911193848,0.005986708961573875,,sqrt,2,2,500,undersample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 500, 'clf__strategy': 'undersample'}",0.6026938203382471,0.5986377239867582,0.6097981873061229,0.6226829009098919,0.612438690848919,0.6092502646779878,0.008324842089741822,86
1.211433219909668,0.017957860571415556,0.13294482231140137,0.006322104919868389,,sqrt,2,2,500,oversample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 500, 'clf__strategy': 'oversample'}",0.6241426954681317,0.6156226069226145,0.6278303205423235,0.6480477960655091,0.6318840312331486,0.6295054900463455,0.010712373901877483,23
0.5472437858581543,0.017546614414992865,0.0660975456237793,0.005356985702390704,,sqrt,2,10,200,none,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 200, 'clf__strategy': 'none'}",0.6136546316841422,0.6088646567642009,0.6345018514034269,0.6316716755458288,0.631220424202483,0.6239826479200163,0.01055823630372738,42
0.535415506362915,0.01775874688512184,0.06341009140014649,0.004889385409899077,,sqrt,2,10,200,undersample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 200, 'clf__strategy': 'undersample'}",0.6146603320203484,0.5880570020374902,0.603722087642887,0.6212445833260779,0.6014605123397547,0.6058289034733116,0.011445517115342736,92
0.5774785041809082,0.018108296772528988,0.06850528717041016,0.0011200198703006726,,sqrt,2,10,200,oversample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 200, 'clf__strategy': 'oversample'}",0.6163459169935745,0.6237364233670167,0.6171704601901274,0.6399384639787508,0.6231107841036005,0.6240604097266141,0.00848650888837497,40
1.1972434520721436,0.009491923778101796,0.1342526912689209,0.01245190141210563,,sqrt,2,10,500,none,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 500, 'clf__strategy': 'none'}",0.6198076211732261,0.6080604919601049,0.6340193346741148,0.6340816898706964,0.628904230163131,0.6249746735682546,0.009929481611963182,38
1.1641809463500976,0.0458752550888753,0.12681808471679687,0.006504214473369687,,sqrt,2,10,500,undersample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 500, 'clf__strategy': 'undersample'}",0.6039624468021277,0.5951427557305442,0.6050910856825478,0.6299559712293021,0.5987512171576329,0.6065806953204309,0.012227876973181853,87
1.2384524822235108,0.02777979019133601,0.1431363582611084,0.012066217941115762,,sqrt,2,10,500,oversample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 500, 'clf__strategy': 'oversample'}",0.6193570784022858,0.612523131384974,0.6186729973231989,0.6391176057265672,0.6212433780912298,0.6221828381856511,0.008958602275376945,47
0.5560364246368408,0.016310668760003554,0.05999007225036621,0.0013513709476724995,,sqrt,4,2,200,none,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 2, 'clf__n_estimators': 200, 'clf__strategy': 'none'}",0.6016856133930639,0.6026046557558934,0.6368483359134588,0.6150547489399145,0.6241356183746948,0.6160657944754051,0.01331202586424517,61
