mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__max_features,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,param_clf__strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.25267748832702636,0.008144590918044248,0.02899618148803711,0.004448242703520149,,sqrt,1,2,200,none,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200, 'clf__strategy': 'none'}",0.6221383383071282,0.6211600750854113,0.6275395371820047,0.6456236767816512,0.6216531935329646,0.627622964177832,0.00929000357614328,4
0.23489198684692383,0.0018816687548916396,0.02687349319458008,0.00029764004297079316,,sqrt,1,2,200,undersample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200, 'clf__strategy': 'undersample'}",0.6098057207800308,0.5906337619702503,0.5966702011784406,0.6265875655830812,0.595113789708889,0.6037622078441384,0.013076458162430953,73
0.2949062347412109,0.013914138653540967,0.02948174476623535,0.004592663285414084,,sqrt,1,2,200,oversample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200, 'clf__strategy': 'oversample'}",0.5952990787548648,0.600820999885306,0.6117670639759631,0.6372787424123543,0.6066930638656889,0.6103717897788353,0.014545570594886424,49
0.6170306205749512,0.028890148500205368,0.06188669204711914,0.00863562358556114,,sqrt,1,2,500,none,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 500, 'clf__strategy': 'none'}",0.6262610604849284,0.6125598355181694,0.6341303659558198,0.6542593671174535,0.625526126683928,0.6305473511520598,0.013727588264141688,1
0.6170816421508789,0.06105244960397446,0.0605504035949707,0.004391723640253762,,sqrt,1,2,500,undersample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 500, 'clf__strategy': 'undersample'}",0.601320938232732,0.5959277257217269,0.5960472356207893,0.6283270020726593,0.5996380930959764,0.6042521989487768,0.01221553670848292,71
0.6811944484710694,0.0306230859211379,0.061407041549682614,0.005144423012876181,,sqrt,1,2,500,oversample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 500, 'clf__strategy': 'oversample'}",0.6010344899185098,0.5995616727687263,0.6159242120346473,0.6366602051343289,0.6052583895643396,0.6116877938841104,0.013736385994807865,44
0.25073442459106443,0.0052902324896023515,0.027111291885375977,0.0008306844219258412,,sqrt,1,10,200,none,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200, 'clf__strategy': 'none'}",0.6197597936164223,0.6085520627314385,0.6215173696886847,0.6349951672634904,0.6166901629855096,0.6203029112571091,0.008587976056765615,21
0.25055994987487795,0.01741965258775359,0.0340571403503418,0.013657480874639565,,sqrt,1,10,200,undersample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200, 'clf__strategy': 'undersample'}",0.5969544133240826,0.574111816088673,0.5795581659370637,0.6287655628357038,0.5817662436987869,0.592231240376862,0.019776256410049892,89
0.2912715435028076,0.009537758167135658,0.031528043746948245,0.005950714650450375,,sqrt,1,10,200,oversample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200, 'clf__strategy': 'oversample'}",0.6033679685168152,0.6049130572814092,0.5968422266890082,0.6372543205733389,0.606781973711267,0.6098319093543677,0.01411382469143768,56
0.5977272987365723,0.005043376539712606,0.06173715591430664,0.008959318752345229,,sqrt,1,10,500,none,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 500, 'clf__strategy': 'none'}",0.6159865384478135,0.6106089107931628,0.6190952952208748,0.6418189253571172,0.6212227635005787,0.6217464866639094,0.010652966693280851,16
0.5735474109649659,0.01022208550606931,0.05846071243286133,0.0012010930297475296,,sqrt,1,10,500,undersample,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 500, 'clf__strategy': 'undersample'}",0.6018387065142198,0.5849254091122021,0.5787400835338496,0.6294804255629911,0.592168859065875,0.5974306967578275,0.017776522968126252,83
